RPT_PERIOD,R_S_NAME,PROD_NAME,PORT_CITY,PORT_STATE,GCTRY_CODE,CNTRY_NAME,QUANTITY,SULFUR
0103,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,595,MEXICO,1547.0,3.35
0103,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,670,NIGERIA,2329.0,0.18
0103,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,488.0,1.55
0103,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,499.0,2.23
0103,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,487.0,2.43
0103,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,497.0,2.21
0103,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,500.0,2.16
0103,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,486.0,2.01
0103,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,489.0,2.87
0103,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,520,KUWAIT,131.0,3.85
0103,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,493.0,3.04
0104,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA",2632.0,0.89
0104,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,670,NIGERIA,530.0,0.11
0104,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,415,GUATEMALA,594.0,5.77
0104,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA",519.0,0.87
0104,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,670,NIGERIA,1349.0,0.14
0104,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,285,COLOMBIA,1726.0,0.5
0104,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,887,"TRINIDAD & TOBAGO",1798.0,0.25
0104,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,595,MEXICO,525.0,0.72
0104,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,670,NIGERIA,3157.0,0.18
0104,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,470.0,2.01
0104,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,528.0,2.24
0104,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,528.0,2.69
0104,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,595,MEXICO,500.0,3.49
0104,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,527.0,2.15
0104,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,522.0,3.01
0104,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,536.0,2.27
0104,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,564.0,2.16
0104,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,530.0,2.65
0105,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA",1560.0,0.89
0105,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,670,NIGERIA,550.0,0.11
0105,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,415,GUATEMALA,440.0,5.77
0105,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA",494.0,0.87
0105,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,887,"TRINIDAD & TOBAGO",1166.0,0.25
0105,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,595,MEXICO,525.0,0.72
0105,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,670,NIGERIA,4874.0,0.18
0105,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,526.0,2.3
0105,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,526.0,2.31
0105,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,562.0,2.25
0105,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,525.0,2.21
0105,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,477.0,2.3
0105,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,526.0,2.2
0105,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,565.0,2.21
0105,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,534.0,2.25
0105,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,474.0,2.09
0105,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,527.0,2.15
0106,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA",1573.0,0.89
0106,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA",529.0,0.87
0106,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,415,GUATEMALA,421.0,5.77
0106,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,285,COLOMBIA,590.0,0.26
0106,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,670,NIGERIA,3375.0,0.18
0106,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,887,"TRINIDAD & TOBAGO",1766.0,0.25
0106,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,595,MEXICO,525.0,0.72
0106,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,525.0,2.12
0106,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,533.0,2.14
0106,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,526.0,2.16
0106,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,522.0,3.14
0106,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,494.0,2.75
0106,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,522.0,2.7
0107,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA",530.0,0.87
0107,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA",2057.0,0.89
0107,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,465,IRAQ,525.0,2.07
0107,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,415,GUATEMALA,383.0,5.77
0107,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,520,KUWAIT,470.0,3.95
0107,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,670,NIGERIA,2843.0,0.18
0107,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,887,"TRINIDAD & TOBAGO",1809.0,0.25
0107,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,595,MEXICO,1091.0,3.35
0107,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,489.0,1.88
0107,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA",499.0,3.03
0107,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,490.0,2.29
0107,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,531.0,2.4
0107,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,491.0,2.15
0107,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,542.0,2.57
0107,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,526.0,2.13
0107,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,356.0,3.17
0107,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,526.0,2.27
0107,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,523.0,2.1
0107,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,532.0,2.14
0108,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA",525.0,0.87
0108,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA",2106.0,0.89
0108,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,465,IRAQ,500.0,2.07
0108,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,415,GUATEMALA,845.0,5.77
0108,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,520,KUWAIT,734.0,3.95
0108,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,670,NIGERIA,2843.0,0.18
0108,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,887,"TRINIDAD & TOBAGO",1588.0,0.25
0108,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,595,MEXICO,434.0,3.35
0108,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,525.0,2.15
0108,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,523.0,2.1
0108,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,469.0,2.5
0108,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,514.0,3.14
0108,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,526.0,2.08
0108,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA",549.0,3.85
0108,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,540.0,2.65
0108,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,525.0,2.16
0109,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,670,NIGERIA,1927.0,0.18
0109,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,415,GUATEMALA,432.0,5.77
0109,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,670,NIGERIA,475.0,3.95
0109,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,670,NIGERIA,475.0,0.11
0109,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,887,"TRINIDAD & TOBAGO",1518.0,0.25
0109,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,595,MEXICO,1577.0,3.35
0109,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,465,IRAQ,1066.0,2.07
0109,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA",2079.0,0.89
0109,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA",510.0,0.87
0109,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,529.0,2.07
0109,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,559.0,2.05
0109,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,474.0,2.35
0109,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,540.0,2.23
0109,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,463.0,2.43
0109,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,462.0,2.39
0109,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,465.0,2.36
0109,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,465,IRAQ,465.0,2.37
0110,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,670,NIGERIA,2546.0,0.18
0110,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,415,GUATEMALA,645.0,5.77
0110,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,520,KUWAIT,965.0,3.95
0110,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,887,"TRINIDAD & TOBAGO",1195.0,0.25
0110,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,595,MEXICO,1047.0,3.35
0110,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,465,IRAQ,1000.0,2.07
0110,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA",2078.0,0.89
0110,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA",527.0,0.87
0110,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,462.0,2.35
0110,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,527.0,2.28
0110,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,522.0,3.16
0110,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,470.0,2.41
0110,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,474.0,2.4
0110,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,540.0,2.89
0110,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,533.0,2.33
0110,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,513.0,2.01
0111,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,670,NIGERIA,1894.0,0.18
0111,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,415,GUATEMALA,861.0,5.77
0111,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,670,NIGERIA,477.0,0.1
0111,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,595,MEXICO,216.0,5.65
0111,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,520,KUWAIT,402.0,3.95
0111,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,887,"TRINIDAD & TOBAGO",1666.0,0.25
0111,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,595,MEXICO,2089.0,3.35
0111,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA",2047.0,0.89
0111,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA",526.0,0.87
0111,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,469.0,2.38
0111,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,522.0,2.5
0111,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,486.0,2.18
0111,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,526.0,2.37
0111,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,521.0,2.15
0111,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,522.0,2.56
0112,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,670,NIGERIA,1584.0,0.18
0112,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,415,GUATEMALA,633.0,5.77
0112,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,520,KUWAIT,488.0,3.95
0112,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,887,"TRINIDAD & TOBAGO",2138.0,0.25
0112,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,595,MEXICO,2102.0,3.35
0112,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA",2100.0,0.89
0112,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA",529.0,0.87
0112,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,368.0,2.89
0112,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,524.0,2.62
0112,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,489.0,2.08
0112,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,488.0,2.14
0112,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,521.0,2.51
0112,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,535.0,2.53
0112,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,449.0,2.73
0112,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,500.0,2.11
0112,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,468.0,2.47
0201,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,595,MEXICO,219,5.65
0201,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,520,KUWAIT,890,3.95
0201,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,887,"TRINIDAD & TOBAGO","1,639",0.25
0201,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,595,MEXICO,"2,092",3.35
0201,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA","1,569",0.89
0201,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,670,NIGERIA,"1,994",0.18
0201,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,415,GUATEMALA,841,5.77
0201,"AMOCO OIL CO","UNF OILS, HEAVY GAS OILS","GALVESTON, TX",TX,850,SWEDEN,183,0
0201,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,474,2.5
0201,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,524,2.56
0201,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA",467,3.99
0201,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,368,2.89
0201,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,157,2.5
0201,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,489,2.11
0201,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,521,2.44
0201,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,487,2.24
0201,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,458,2.8
0201,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,474,2.44
0202,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,465,IRAQ,468,2.07
0202,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,670,NIGERIA,931,0.18
0202,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,520,KUWAIT,419,3.95
0202,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,887,"TRINIDAD & TOBAGO","2,360",0.25
0202,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,595,MEXICO,"1,047",3.35
0202,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA","1,584",0.89
0202,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA",814,2.55
0202,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,415,GUATEMALA,628,5.77
0202,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,670,NIGERIA,826,0.11
0202,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,145,ANGOLA,524,0.14
0202,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,474,2.44
0202,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,475,2.44
0202,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,493,2.05
0202,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,502,2.52
0202,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,539,2.53
0202,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,472,2.17
0202,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,492,2.05
0202,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA",496,4.51
0203,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,887,"TRINIDAD & TOBAGO","1,732",0.25
0203,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,670,NIGERIA,"1,631",0.18
0203,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,670,NIGERIA,914,0.11
0203,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,415,GUATEMALA,210,5.77
0203,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA",254,2.55
0203,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,285,COLOMBIA,598,0.2
0203,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,145,ANGOLA,952,0.11
0203,"AMOCO OIL CO","UNF OILS, HEAVY GAS OILS","GALVESTON, TX",TX,630,NETHERLANDS,141,0
0203,"AMOCO OIL CO","UNF OILS, HEAVY GAS OILS","GALVESTON, TX",TX,850,SWEDEN,235,0
0203,"AMOCO OIL CO","UNF OILS, HEAVY GAS OILS","GALVESTON, TX",TX,785,"SAUDI ARABIA",287,0
0203,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,471,2.49
0203,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,524,2.43
0203,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,469,2.47
0203,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA",420,3.61
0203,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,482,2.08
0203,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,474,2.65
0203,"LYONDELL CITGO REFG LP","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,940,VENEZUELA,487,2.04
0204,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA","1,033",0.89
0204,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,785,"SAUDI ARABIA","1,026",0.87
0204,"AMOCO OIL CO","CRUDE OIL,FOREIGN","GALVESTON, TX",TX,670,NIGERIA,"2,427",0.18
